id,alcohol,chlorides,citric acid,density,feat04,feat07,fixed acidity,free sulfur dioxide,pH,quality,residual sugar,sulphates,total sulfur dioxide,volatile acidity
169,11.5,0.07,0.45,1.00774,0.4720499649407474,0.7518337437542872,10.6,8.0,3.25,5.44817788576997,1.9,4.76,14.0,0.51
1128,9.6,0.076,0.06,0.9972,0.6981191336855295,0.4994629521834326,7.4,11.0,3.39,6.582989830469017,1.5,4.7,26.0,0.57
814,9.7,0.078,0.28,0.988,0.6598553022368562,0.6159789634908374,10.1,23.0,3.31,5.347302386138876,2.5,4.51,77.0,0.73
1379,9.4,0.057,0.37,1.00614,0.7232077439211712,0.4149070228011431,10.4,16.0,3.26,4.006313348087639,2.1,4.49,38.0,0.24
196,11.4,0.062,0.3,0.98495,0.7697595642962829,0.8144230969962917,7.7,8.0,3.47,8.60229300085656,2.1,4.72,10.0,0.44
650,10.0,0.056,0.0,0.9976,0.4622053660025883,0.5463573972211485,7.0,36.0,3.65,4.2586397800857645,1.7,4.68,51.0,0.75
897,11.2,0.084,0.22,0.98438,0.601535320600583,0.7000472828389551,7.0,17.0,3.43,6.675792501544802,1.7,4.82,25.0,0.56
1130,9.8,0.059,0.31,1.0058,0.2811131681844411,0.5513562405977942,7.8,15.0,3.29,6.0385827309294005,2.0,4.54,74.0,0.42
1154,11.1,0.077,0.47,1.00549,0.5776442716319926,0.5186888039378993,6.2,20.0,3.42,5.168712339131867,3.5,4.66,44.0,0.31
193,10.7,0.083,0.66,1.0096,0.7607814927183238,0.4312061611610752,12.2,14.0,3.21,8.221921428954998,2.9,4.63,31.0,0.38
287,9.8,0.064,0.08,0.98552,0.5397316283738983,0.3487493904144377,6.9,20.0,3.36,4.999366783779761,2.0,4.64,32.0,0.5
1320,11.5,0.077,0.15,1.00314,0.7268143189399954,0.5988818682321277,6.5,28.0,3.35,5.991157912718382,1.7,4.82,33.0,0.54
1110,9.4,0.06,0.0,0.99659,0.3197811089848106,0.6297375121270051,8.0,9.0,3.29,5.337607273074612,1.6,4.64,15.0,0.5700000000000001
1078,10.7,0.072,0.55,0.9971,0.389231785355425,0.4236492396803741,10.1,7.0,3.29,4.842099853827696,2.0,4.79,12.0,0.37
306,9.0,0.07,0.2,1.0072,0.7516014145311524,0.3914340834076437,8.5,29.0,3.19,4.059419877787494,1.4,5.12,119.0,0.635
288,11.0,0.068,0.0,0.9956,0.5717879029132191,0.3707427686405763,7.4,12.0,3.45,6.630141102980545,2.1,4.72,24.0,0.65
1262,9.8,0.094,0.0,0.98656,0.5672645915237655,0.3822187035595109,8.299999999999999,12.0,3.28,4.7156480321190415,2.1,4.5,29.0,0.88
1389,9.6,0.213,0.42,0.9894,0.8137701281433936,0.5227926831888942,10.5,8.0,3.22,6.136303531154238,2.3,4.62,13.0,0.3999999999999999
968,12.2,0.05,0.68,0.99316,0.3669020348118122,0.6868143065892491,8.1,39.5,3.04,5.98189851145104,8.200000000000001,4.51,279.0,0.2799999999999999
600,10.6,0.0499999999999999,0.49,0.9974,0.710427577420942,0.5760767481758452,7.2,28.0,3.37,6.248554751785651,5.5,4.76,123.0,0.48
866,8.9,0.236,0.24,0.9991,0.8015705330710113,0.7309477444144348,8.899999999999999,7.0,3.35,7.872959827353455,2.4,4.6,13.0,0.71
965,9.4,0.096,0.0,1.0094,0.4825467476610587,0.6841239413523086,9.3,13.0,3.38,6.981507025056191,2.5,4.83,27.0,0.785
1129,10.1,0.0499999999999999,0.3,1.0058,0.584227083262168,0.5783284693021434,8.2,40.0,3.29,4.743184560154724,1.9,4.5600000000000005,60.0,0.68
478,9.3,0.0829999999999999,0.0,1.0069,0.6407225278644725,0.6180523349811656,7.3,14.0,3.51,4.458670144402025,2.1,4.5,24.0,0.68
1170,12.1,0.069,0.59,0.9876,0.4407070830313968,0.9328141145512504,9.6,11.0,3.15,7.694066894921283,2.7,4.54,29.0,0.32
898,11.8,0.133,0.66,0.99642,0.5704738970759576,0.5603644089156262,11.5,5.0,3.23,5.753330051853045,2.3,4.53,10.0,0.35
371,10.1,0.0959999999999999,0.2,1.0046,0.4599033816595941,0.6107783951195431,8.399999999999999,9.0,3.14,6.484437974140969,1.2999999999999998,4.46,30.0,0.895
874,9.8,0.074,0.0,0.9983,0.8379049359513219,0.6836235380631007,7.5,8.0,3.64,7.122599440499444,1.9,4.96,23.0,0.64
1337,9.5,0.081,0.55,1.0106,0.4882067927776897,0.528960107883213,13.4,7.0,3.01,4.5194744887201335,2.6,4.54,18.0,0.37
903,9.1,0.084,0.26,0.9876,0.427247937708858,0.3960122755390187,8.5,13.0,3.34,3.6132180696140472,2.0,4.53,44.0,0.655
539,11.8,0.072,0.0,0.9936,0.3750271426801193,0.8243519619581867,6.8,7.0,3.53,5.342055108285392,1.7,4.44,15.0,0.96
568,12.5,0.054,0.23,0.98352,0.656761262572059,0.1959260581075965,6.3,18.0,3.49,4.1143266440449,2.4,4.65,68.0,0.59
376,9.5,0.089,0.12,1.0069,0.5549424932031821,0.6188127214397803,7.0,18.0,3.31,6.390333747384219,3.7,4.61,124.0,0.65
908,9.7,0.069,0.5,0.9997,0.7398214173720836,0.5784872043589009,9.8,30.0,3.53,4.071184387313977,2.2,4.57,71.0,0.62
1283,9.3,0.102,0.21,1.00823,0.5048383416928968,0.0,9.0,35.0,3.22,5.878866403981634,2.4,4.52,90.0,0.3999999999999999
588,8.950000000000001,0.0819999999999999,0.2,1.00585,0.5532341632675872,0.5627260812882388,7.1000000000000005,11.0,3.42,3.9181855707246056,1.7999999999999998,4.43,25.0,0.49
185,9.8,0.0919999999999999,0.02,1.00744,0.4555053764928306,0.7371636491283352,7.3,26.0,3.58,4.565659838494458,2.2,4.53,94.0,0.6
579,10.8,0.069,0.44,1.00605,0.8859884888019517,0.5833988991549445,8.7,8.0,3.55,6.170146795651976,1.6,4.63,10.0,0.34
324,11.3,0.095,0.22,0.991,0.5660066610806999,0.2251738309555993,10.3,13.0,3.46,4.17871963123093,3.3,4.64,84.0,0.945
100,10.3,0.066,0.25,1.0053,0.6054610541651414,0.5507252769447408,7.0,31.0,3.37,4.906473538623107,1.9,4.6,62.0,0.48
695,11.9,0.0809999999999999,0.27,0.99388,0.4657135864299522,0.8396214842321346,7.6,16.0,3.38,5.801869449229764,2.0,4.63,24.0,0.47
258,9.9,0.066,0.04,0.99636,0.6923410335782736,0.6049430060329112,6.8,14.0,3.56,6.746931432803833,2.1,4.5600000000000005,20.0,0.86
1184,10.5,0.071,0.19,0.9984,0.5005035879876378,0.4979525212296615,10.0,10.0,3.26,6.746040818643776,3.1,4.58,28.0,0.51
255,9.56666666666667,0.084,0.19,1.00713,0.5296805367440088,0.3558233717119742,7.6,21.0,3.19,6.088783488649414,5.1000000000000005,4.52,98.0,0.765
925,10.7,0.056,0.05,1.00496,0.6764297892309726,0.4532025446641723,6.2,11.0,3.55,4.923978915011763,1.7999999999999998,4.78,15.0,0.66
1369,9.7,0.084,0.06,0.99615,0.9639432520902348,0.6501153745351065,7.9,11.0,3.38,6.398912848387347,1.6,4.48,41.0,0.55
1189,10.6,0.057,0.49,1.0087,0.5900105407593285,0.4974604744030508,10.8,8.0,3.29,5.190606582909022,2.4,4.86,22.0,0.32
160,9.33333333333333,0.064,0.21,0.98842,0.3712189786889515,0.6360468432685121,7.1000000000000005,18.0,3.56,4.966992247554933,4.0,4.72,65.0,0.84
567,12.3,0.0829999999999999,0.34,0.9936,0.3905258445545727,0.7095823090132451,8.2,18.0,3.31,4.124759832085138,2.1,4.66,24.0,0.47
804,9.9,0.078,0.18,1.00638,0.7446356149759322,0.7448874365552588,7.5,17.0,3.34,6.287236358447573,2.3,4.54,60.0,0.575
1002,12.4,0.039,0.6,1.00585,0.7118735829582155,0.5687256369585569,9.9,7.0,3.33,7.34127597091546,1.9,4.86,20.0,0.53
941,9.4,0.088,0.35,0.9963,0.6939238745737324,0.6477076828073035,7.3,11.0,3.31,6.178296931698773,1.9,4.62,92.0,0.6950000000000001
701,10.9,0.123,0.09,0.9868,0.3154569380171701,0.643246075620094,6.6000000000000005,16.0,3.53,5.4332465162427,3.8,4.67,29.0,0.52
271,9.8,0.0809999999999999,0.21,1.0064,0.4968591446489973,0.2696566327653747,7.8,9.0,3.31,4.671867535376392,2.1,4.55,27.0,0.53
1145,12.5,0.082,0.42,0.99392,0.4814348940287327,0.4872686088778493,8.6,25.0,3.14,6.443352561056614,2.0,4.78,35.0,0.36
581,10.4,0.065,0.16,1.0062,0.6564023622533527,0.339624088167207,8.2,5.0,3.45,6.011376328359942,1.7,4.92,18.0,0.61
652,11.5,0.111,0.66,0.9978,0.3306670826510013,0.4862824212413956,11.8,8.0,3.08,6.614487472662086,3.55,4.74,13.0,0.51
1137,10.4,0.081,0.23,0.9894,0.5146080453175568,0.5860870149328385,10.6,20.0,3.25,4.945840082363972,2.6,4.64,46.0,0.53
1042,9.7,0.053,0.1,1.0058,0.6957193304737052,0.5669506117867996,7.0,36.0,3.44,5.580511106514626,1.6,4.67,53.0,0.6
275,11.6,0.072,0.02,0.99374,0.6860865830045958,0.7801572955265934,6.8,39.0,3.38,6.907686868430984,1.9,4.76,55.0,0.59
441,11.0,0.077,0.08,1.00648,0.6274454086735678,0.6655366531672161,6.9,21.0,3.55,5.125203092983004,2.2,4.57,32.0,1.02
768,10.3,0.053,0.08,0.98608,0.617620269760085,0.7660562694290749,7.3,44.0,3.45,6.577811868309106,2.0,4.6,54.0,0.6799999999999999
867,12.9,0.0829999999999999,0.05,1.00258,0.5506109285677745,0.5911601690506975,5.8,21.0,3.59,5.491781699140341,2.3,4.55,25.0,0.605
1162,10.6,0.088,0.27,1.0084,0.9009016188639332,0.5722975893583117,9.5,26.0,3.34,7.522091777107962,2.7,4.67,58.0,0.755
969,9.3,0.078,0.32,1.008,0.5742728647512091,0.3524396967261783,10.0,37.0,3.28,4.115112245912505,2.2,4.48,154.0,0.97
981,11.0,0.0479999999999999,0.27,1.00518,0.5126931031014097,0.4014215743292568,8.7,20.0,3.19,5.192459700621514,1.7999999999999998,4.85,36.0,0.47
1181,11.0,0.07,0.23,1.00538,0.5355318079079979,0.3201653906087127,6.9,13.0,3.39,3.3560844427281227,2.0,4.7,119.0,0.62
286,9.8,0.074,0.0,0.9972,0.5490920494831562,0.4071479082098597,7.3,18.0,3.5,7.236950998707877,1.7,4.7,36.0,0.59
1225,10.7,0.06,0.06,1.0062,0.5607589569209047,0.5344649896520659,7.0,13.0,3.44,7.766578245940214,5.9,4.59,17.0,0.61
473,11.1,0.081,0.37,1.00674,0.5077923982095112,0.7625698118947045,10.9,19.0,3.15,5.494611123581822,1.7999999999999998,4.65,31.0,0.39
1322,10.6,0.057,0.49,0.9887,0.2430998767763403,0.5971146506163776,10.8,8.0,3.29,6.25657612128058,2.4,4.86,19.0,0.31
28,9.1,0.155,0.12,0.98702,0.6735420398085941,0.2970011424423257,7.6,6.0,3.29,5.660706246022597,1.7999999999999998,4.86,13.0,0.54
1344,9.6,0.078,0.24,0.9983,0.4414048892015916,0.560864858630024,7.7,12.0,3.48,4.795065535764715,1.9,4.78,28.0,0.56
1321,12.5,0.093,0.48,0.98408,0.3412811250172134,0.3942411051712491,8.5,8.0,3.29,6.89404791361483,2.0,4.62,11.0,0.29
1390,9.4,0.09,0.34,1.0087,0.6702392304299857,0.2863142417904804,9.2,28.0,3.41,5.340942011481492,2.4,4.62,84.0,0.44
970,10.4,0.088,0.15,0.99294,0.531848489550794,0.583789216456507,6.6000000000000005,19.0,3.36,5.451636146322415,1.7,4.6,66.0,0.56
1127,9.8,0.053,0.02,1.0075,0.6328699763653097,0.844629360956686,7.1000000000000005,37.0,3.6,5.96819497417084,2.2,4.78,65.0,0.745
509,11.8,0.067,0.43,1.0046,0.829148899749887,0.4506074071443943,8.2,24.0,3.41,5.398389138181071,1.6,4.6,49.0,0.27
842,10.6,0.332,0.2,0.9968,0.4988877760368297,0.6801315605655597,7.7,10.0,3.24,6.381356201792141,2.5,4.9,16.0,0.47
861,9.6,0.089,0.0,0.98606,0.2926942777792233,0.513090204466657,7.2,11.0,3.37,4.8832760557389046,1.7999999999999998,4.6,22.0,0.685
484,11.7,0.101,0.64,0.997,0.5968576264371659,0.5378734742837484,10.8,8.0,3.29,5.456849295506798,2.1,4.66,21.0,0.49
747,12.9,0.054,0.0,0.98264,0.3451977870414248,0.6829756033786971,5.3,16.0,3.59,6.469475490266767,1.6,4.94,85.0,0.565
1036,9.7,0.094,0.0,0.99672,0.5769004978440868,0.3839349633031992,7.7,8.0,3.37,2.047106501999008,1.7999999999999998,4.49,10.0,0.775
737,9.9,0.068,0.24,1.00692,0.4501357911649877,0.6203691700178348,9.2,12.0,3.32,6.647406435980811,1.6,4.67,21.0,0.765
293,9.8,0.068,0.15,0.98609,0.5366366737127894,0.5218563374201399,7.4,12.0,3.32,6.328016245528985,1.9,4.51,28.0,0.44
881,11.4,0.054,0.32,0.98572,0.3824261533138052,0.4983050165255039,6.2,8.0,3.33,5.904375962558651,12.8,4.5600000000000005,113.0,0.32
1391,9.7,0.072,0.02,0.98744,0.7267614756677546,0.4564859048361881,7.3,26.0,3.58,5.404017029752798,2.2,4.53,93.0,0.57
813,10.5,0.08,0.48,0.9886,0.4715764206368569,0.391967643331495,11.3,7.0,3.2,4.238080476191142,3.0,4.53,21.0,0.35
1105,10.8,0.053,0.47,0.9981,0.5102817017465026,0.3862916821134086,10.0,11.0,3.27,4.948108866705924,2.4,4.65,26.0,0.44
1194,9.6,0.074,0.17,0.99818,0.551751296531679,0.6433346389514801,9.0,27.0,3.26,4.396266510644654,2.8,4.54,128.0,0.64
480,9.6,0.087,0.34,0.9882,0.7388207225869263,0.8022875119408285,9.0,26.0,3.29,6.077020946335617,2.6,4.61,123.0,0.51
1011,11.0,0.066,0.33,0.99599,0.6000249916441629,0.5092979163038235,8.399999999999999,13.0,3.3,5.19554738708943,2.3,4.8100000000000005,46.0,0.3399999999999999
1069,9.6,0.1009999999999999,0.41,1.008,0.6270998911512677,0.471789007150781,9.5,8.0,3.31,4.238080476191142,1.9,4.7,14.0,0.27
12,11.3,0.074,0.22,0.98438,0.5082304666069598,0.6508610331335573,7.0,17.0,3.43,5.903927757740201,1.7,4.82,24.0,0.5800000000000001
1094,10.4,0.124,0.46,1.00647,0.7559878504433476,0.5680471297968979,7.6,9.0,3.35,5.701974826665685,2.1,4.63,21.0,0.48
1324,11.6,0.075,0.0,0.99378,0.4984167579255483,0.1526225182805448,6.6000000000000005,30.0,3.52,2.845327127662552,2.1,4.52,53.0,0.785
830,9.5,0.087,0.06,0.98746,0.4671400329382345,0.497302163605687,7.4,17.0,3.54,4.504045622073176,2.6,4.54,85.0,0.63
375,9.7,0.078,0.04,1.008,0.3887125069720983,0.3757668465808104,9.3,6.0,3.32,2.424443000100573,1.5,4.54,15.0,0.785
1331,9.6,0.09,0.11,0.9865,0.6916777967974634,0.3133927608940736,8.6,18.0,3.22,4.630723764248128,1.7999999999999998,4.82,64.0,0.725
890,10.3,0.067,0.25,0.99721,0.383967471436577,0.3854339420501688,6.1000000000000005,74.0,3.36,5.557533043355635,13.3,4.54,159.0,0.2799999999999999
32,9.8,0.086,0.19,0.9957,0.4935705350868091,0.7006846763195059,7.7,12.0,3.42,4.876003219184184,1.7999999999999998,4.54,42.0,0.51
486,9.1,0.079,0.39,1.0126,0.3818035413519146,0.4576960066743415,10.8,8.0,3.15,3.584984234555208,15.4,4.66,24.0,0.3
592,9.4,0.09,0.33,0.98655,0.6553485260774004,0.3244798986777201,8.0,26.0,3.33,4.340942011481492,2.3,4.6,143.0,0.54
115,10.0,0.0849999999999999,0.21,1.00586,0.5001023781177352,0.5939614925730629,7.4,43.0,3.4,4.729544752185367,2.4,4.54,70.0,0.36
783,10.6,0.0699999999999999,0.49,0.9974,0.503891953132488,0.550744592869478,7.2,28.0,3.37,4.634929302570618,5.5,4.76,121.0,0.51
127,12.2,0.084,0.46,0.99649,0.4252146626437768,0.3567749336650399,9.9,7.0,3.3,4.249159173463402,2.0,4.74,15.0,0.41
447,9.7,0.079,0.19,1.00547,0.6498984686918219,0.5316132700132091,7.1000000000000005,15.0,3.41,6.592033297369946,1.6,4.64,27.0,0.48
757,9.1,0.423,0.53,0.9979,0.6237982281756299,0.6385428002640473,8.6,11.0,3.09,6.334878677276475,1.7,5.0600000000000005,26.0,0.39
203,9.7,0.084,0.08,0.99576,0.254973380809217,0.2561878761312794,7.5,12.0,3.27,3.4653535268638773,1.6,4.5,45.0,0.75
857,9.4,0.089,0.34,1.008,0.480175945746845,0.5049822437920503,10.0,34.0,3.18,4.817905659854498,1.9,4.53,153.0,1.23
1224,9.3,0.0829999999999999,0.2,0.99494,0.3825436749767394,0.4047162313431018,7.7,36.0,3.13,4.003882891314618,1.9,4.43,45.0,0.57
959,10.6,0.071,0.19,1.0084,0.4875108261873432,0.451366701415796,10.0,10.0,3.26,8.13346285647155,3.1,4.58,32.0,0.53
638,10.3,0.138,0.18,0.9969,0.5752555976202982,0.7287053008025756,9.4,12.0,2.9,6.588407237659763,2.1,5.36,101.0,0.745
13,9.5,0.06,0.26,0.9982,0.5804749778392627,0.5439792142327456,7.6,38.0,3.4,4.385632801139642,7.2,4.49,123.0,0.6
101,10.1333333333333,0.081,0.4,1.00704,0.3117736125528966,0.5648933343758227,11.8,8.0,3.1,5.619360326100684,1.2999999999999998,4.65,30.0,0.495
47,10.1,0.0969999999999999,0.24,1.0088,0.3881955053435415,0.4632706966670688,9.8,7.0,3.17,5.318834684944741,2.1,4.6,26.0,0.7000000000000001
641,9.8,0.0959999999999999,0.37,0.9881,0.4535933857334766,0.731948802551841,10.8,28.0,3.19,5.748396822880134,2.5,4.52,71.0,0.85
63,9.7,0.094,0.34,1.00864,0.6005864746024229,0.7084681684534736,10.0,12.0,3.27,7.432558820665427,2.2,4.6,47.0,0.52
436,12.0,0.074,0.53,0.9962,0.5769790041495666,0.394037717888757,9.6,8.0,3.23,4.754974233554811,2.3,5.13,20.0,0.28
983,9.8,0.074,0.09,1.0064,0.4431902356122653,0.3953425228844544,8.6,13.0,3.18,7.064727236330983,2.1,4.66,109.0,0.62
920,11.2,0.068,0.65,0.9988,0.4532745669328278,0.3913149814837311,12.1,9.0,3.09,6.336244659401711,2.05,4.68,28.0,0.4
1360,11.3,0.0829999999999999,0.34,0.99594,0.4678365545607176,0.6149142866201659,8.399999999999999,18.0,3.43,7.991830882884098,2.4,4.78,49.0,0.27
555,11.8,0.1,0.07,0.98598,0.758118404864621,0.5853120412946159,6.9,22.0,3.63,5.829891901432895,1.9,4.74,57.0,0.87
446,12.6,0.0309999999999999,0.39,0.99386,0.8684642353059051,0.6177644992601129,8.6,6.0,3.3,6.016350164585332,1.9,4.71,9.0,0.23
1397,9.4,0.095,0.44,0.99708,0.3140705165544418,0.4800949374106419,9.5,11.0,3.31,4.568697079371859,1.7999999999999998,4.55,23.0,0.43
201,11.6,0.069,0.0,0.9948,0.5894957881177358,0.5894622091730614,6.3,8.0,3.62,6.430193410339935,2.1,4.54,7.0,0.56
1293,9.4,0.087,0.24,0.9874,0.6502697857951006,0.4819084000259706,10.1,8.0,3.12,3.528768043586136,2.3,4.57,35.0,0.65
1118,9.4,0.095,0.54,0.9988,0.6791316299693607,0.146842852526862,10.6,7.0,3.28,5.911592902679127,2.6,4.63,18.0,0.26
1249,10.9,0.106,0.36,0.98722,0.8009656671062078,0.490795088816322,9.8,28.0,3.21,6.156307923134285,2.7,4.68,56.0,0.52
982,9.6,0.079,0.15,0.9868,0.5726039612163307,0.3466929155097126,8.5,12.0,3.26,3.3090543730921644,1.7,4.77,53.0,0.705
1394,9.4,0.61,1.0,0.9896,0.5528706737339181,0.5104273904731738,9.4,34.0,2.77,4.58292362973745,3.3,6.0,67.0,0.51
276,9.4,0.114,0.12,1.00588,0.392307893790993,0.5153269490158279,7.2,17.0,3.25,7.443325425634562,1.7,4.59,62.0,0.755
241,9.9,0.08,0.26,0.99622,0.3551427543661541,0.2850077511453343,8.0,33.0,3.24,4.218697717163414,1.9,4.52,129.0,0.59
521,12.2,0.078,0.43,1.0043,0.5194081692561032,0.5872241275271305,9.2,31.0,3.23,5.742491741090158,2.3,4.6,48.0,0.42
960,11.9,0.082,0.45,1.00617,0.5865848493778221,0.757743801534965,8.899999999999999,34.0,3.36,6.145191451999718,2.3,4.77,60.0,0.42
732,8.6,0.084,0.49,0.9888,0.5664682069645237,0.6344144933542567,8.399999999999999,34.0,3.37,6.094537650841643,2.5,4.75,57.0,0.44
1398,10.1,0.094,0.19,1.00787,0.5697971857483264,0.2816632267610245,9.0,32.0,3.25,7.242271119178241,3.9,4.5,71.0,0.6
916,12.4,0.088,0.39,1.00444,0.7089140908062577,0.7716620405957588,8.5,19.0,3.34,6.414148546391955,2.3,4.77,45.0,0.3
736,10.2,0.0559999999999999,0.47,1.00695,0.3098700415590557,0.4652687911647982,9.8,11.0,3.25,5.166818921156174,1.2999999999999998,4.82,26.0,0.31
758,10.8,0.07,0.39,0.99652,0.5897987837852767,0.5582013893490213,9.5,43.0,3.5,5.44817788576997,1.4,4.73,57.0,0.38
247,10.0,0.067,0.21,0.9856,0.4410065782238398,0.8039964084298509,7.9,34.0,3.3,6.293347781541602,2.1,4.45,135.0,0.66
39,11.2,0.072,0.32,1.0047,0.3879740587832881,0.674243689179577,7.4,17.0,3.26,6.778915216009814,1.9,4.73,28.0,0.39
753,10.9,0.078,0.47,1.0076,0.3236628169683342,0.5482643708969154,10.7,8.0,3.21,7.586797116586823,1.7999999999999998,5.04,25.0,0.24
1032,10.5,0.064,0.05,0.9862,0.7914916828615703,0.850088858193508,8.2,10.0,3.37,6.6084715743607125,1.7999999999999998,4.95,20.0,0.695
335,11.2,0.13,0.12,0.98519,0.5944603550416795,0.5682981103252862,6.6000000000000005,27.0,3.5,8.484437974140969,2.2,4.71,35.0,0.58
144,13.0,0.066,0.76,1.0104,0.3621239008936694,0.6130563698418516,12.2,9.0,3.25,5.83336089364488,4.1000000000000005,4.6,40.0,0.39
1064,12.1,0.184,0.29,0.99536,0.70674946436136,0.6618423882694271,8.6,16.0,3.25,5.702274929750847,3.0,4.78,24.0,0.32
482,9.3,0.097,0.08,0.9859,0.4850326877797449,0.3095677363286266,7.2,24.0,3.37,8.172349865074036,1.7,4.54,90.0,0.69
170,13.666666666666698,0.058,0.11,0.99182,0.8009964879846232,0.6489163813694003,5.5,18.0,3.57,6.842099853827696,2.1,4.88,89.0,0.49
855,9.7,0.08,0.02,0.9852,0.5979299216279168,0.0865445835840953,8.899999999999999,38.0,3.23,5.755342653135328,1.1,4.58,50.0,0.82
823,10.5,0.119,0.66,1.0,0.530946373930524,0.5990458255946309,12.1,12.0,3.18,6.450758432566084,3.0,4.85,21.0,0.44
1035,9.9,0.094,0.08,0.98576,0.3426507662881631,0.7654631416354004,7.5,12.0,3.27,5.504533623536037,1.6,4.5,47.0,0.72
956,11.2,0.052,0.32,1.0047,0.4702692766192348,0.2436357959529517,7.4,17.0,3.26,6.819052015579294,1.9,4.73,27.0,0.38
954,10.1,0.07,0.03,0.99575,0.5435637160529735,0.6824673542397989,8.2,12.0,3.37,5.058572740553464,1.6,4.57,33.0,0.54
933,12.0,0.054,0.33,1.0052,0.5653247134843324,0.7027752826906122,7.5,23.0,3.38,5.871055350746275,2.4,4.77,37.0,0.33
1203,9.4,0.09,0.16,0.9966,0.2932977304013427,0.574883697674951,7.3,17.0,3.3,6.411273245116192,1.7999999999999998,4.64,76.0,0.735
1269,9.5,0.099,0.15,0.9868,0.6029171223138439,0.7868488087723385,8.5,12.0,3.26,5.853364014280821,1.7,4.77,51.0,0.715
33,11.7,0.056,0.34,1.0047,0.4315218036227016,0.5626308395336501,7.9,17.0,3.4,6.660544491497141,2.6,4.78,60.0,0.16
687,13.3,0.078,0.66,1.0088,0.4683759195650978,0.3668560756463375,11.6,8.0,3.14,5.767924186677347,6.1000000000000005,4.99,22.0,0.645
250,11.2,0.092,0.13,0.9844,0.4523111737013856,0.5251309587718888,8.0,19.0,3.27,5.396184286197542,2.0,4.53,37.0,0.6
235,11.6,0.096,0.0,0.98557,0.4816612480688063,0.3829195637952463,6.7,5.0,3.65,3.552720864172036,2.1,4.62,11.0,0.5599999999999999
1046,11.4,0.05,0.24,0.9834,0.5480479076481447,0.2997641628028037,5.2,34.0,3.77,4.324163946381769,1.5,4.62,97.0,1.04
840,9.3,0.096,0.22,1.0059,0.7128722949249638,0.611173531651978,7.6,14.0,3.08,6.318765506479233,2.1,4.63,70.0,0.55
1140,9.6,0.094,0.52,0.9914,0.7459983186292408,0.4936385979277456,13.5,19.0,3.08,5.150783378480975,3.1,4.8100000000000005,52.0,0.36
65,11.8,0.068,0.41,0.99523,0.8517152490121196,0.3652550288301429,9.3,12.0,3.3,6.161941093111323,1.9,4.85,26.0,0.29
351,15.0,0.106,0.65,0.9876,0.5516716506683543,0.3964298039898771,16.1,24.0,3.01,4.44817788576997,7.4,4.84,72.0,0.3399999999999999
570,9.6,0.067,0.0,1.00448,0.5359566911369373,0.2266890664435725,6.2,17.0,3.39,4.255465788489249,1.2999999999999998,4.45,24.0,0.48
148,10.9,0.058,0.04,1.00582,0.4142865194225966,0.7057175003206326,6.8,9.0,3.56,5.394742613719043,2.2,4.58,12.0,0.885
978,9.1,0.094,0.49,1.0082,0.5085125227034382,0.6300964745444488,9.2,43.0,3.11,4.552720864172036,2.8,4.61,111.0,0.54
556,12.8,0.042,0.18,0.9924,0.4503771577978877,0.7355733754702634,5.3,18.0,3.49,6.384127111587421,2.0,4.87,102.0,0.5
785,9.9,0.066,0.13,1.0073,0.4291457652698611,0.4579373489632292,6.9,17.0,3.64,3.801742784881733,1.9,4.64,37.0,0.54
723,8.8,0.205,0.5,0.99242,0.9167631745654912,0.3575002099075183,10.1,50.0,3.19,5.672596098197055,13.7,4.75,81.0,0.49
378,10.9,0.074,0.0,0.98619,0.6694860764741769,0.7155977801708077,8.1,11.0,3.36,6.277953375168065,1.9,4.68,24.0,0.745
1119,10.6,0.081,0.09,0.9876,0.4231351816870634,0.6262394076781226,8.899999999999999,22.0,3.37,5.8999995420745455,2.4,4.86,48.0,0.5
670,11.3,0.075,0.49,1.0094,0.4142201823503569,0.411493560830925,12.9,7.0,3.17,3.674642741383713,2.7,4.57,19.0,0.62
1082,9.8,0.091,0.02,0.99745,0.7559997528984921,0.4436801529493364,7.3,19.0,3.51,6.2885733459275786,2.4,4.6,88.0,0.62
800,10.8,0.072,0.0,0.9864,0.4750296479177258,0.4694144648815955,8.299999999999999,5.0,3.57,5.456322907214842,1.7,4.48,12.0,1.33
1325,9.5,0.0819999999999999,0.26,0.9978,0.4898359748577263,0.2684389280951884,9.6,25.0,3.31,4.4647485833144165,2.3,4.55,142.0,0.675
1153,10.3,0.074,0.1,1.0059,0.7101169504994398,0.548282937231437,7.1000000000000005,14.0,3.45,5.848546399290975,2.2,4.58,29.0,0.49
934,10.8,0.073,0.1,1.00638,0.7040089352181268,0.3833115640375928,8.399999999999999,27.0,3.32,7.033883288419253,2.0,4.75,59.0,0.645
533,9.8,0.078,0.03,1.00743,0.8543558316952495,0.5954209482864614,7.4,18.0,3.56,5.917910796175016,2.2,4.57,85.0,0.65
844,9.9,0.0919999999999999,0.54,0.9997,0.4737650665662082,0.7437316728481754,12.7,14.0,3.14,7.263091979737465,2.2,5.36,28.0,0.3
1247,10.2,0.094,0.25,0.98464,0.6101065470642669,0.8176158230852065,6.3,6.0,3.39,5.300276480135383,1.7,4.44,28.0,0.33
290,9.6,0.1169999999999999,0.44,1.0078,0.6531004278208562,0.6971668079744696,9.5,36.0,3.17,4.477892414190643,2.0,5.22,125.0,0.4
